id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10000,Abbotsbury,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001,Abbotsford,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10002,Acacia Gardens,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10003,Agnes Banks,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10004,Airds,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,120.4,120.4,117.5,114.9,115.9,119.4,121.4,126.4,130.4,131.9,0.0,133.9,138.15,144.65,0.0,0.0,141.7,146.7,153.7,145.15454545454548,131.20000000000002,127.80000000000001,130.7,0.0,0.0,0.0,137.7,135.2,0.0,0.0,139.7
10005,Alexandria,PDL,119.4,0.0,122.61428571428571,127.90000000000002,131.17142857142855,136.85000000000002,131.8,131.2,0.0,0.0,128.9,125.9,128.0363636363637,128.40000000000003,130.73333333333332,0.0,0.0,0.0,139.3,137.16666666666669,147.53636363636366,155.6857142857143,159.65,159.0875,157.1777777777778,163.3,168.9,165.44,151.50000000000003,143.38,146.9,146.5666666666667,150.9,152.5666666666667,152.72352941176467,153.75964912280685,153.8999999999998,153.8249999999999,154.4
10006,Alfords Point,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007,Allambie Heights,PDL,0.0,117.9,122.39999999999999,127.9,133.4,152.18571428571428,0.0,132.9,133.9,131.9,0.0,129.9,0.0,0.0,132.9,139.9,0.0,143.9,142.9,139.9,0.0,0.0,159.9,0.0,0.0,164.9,172.9,168.7,154.9,144.5,150.23333333333335,151.9,154.9,0.0,152.4,0.0,149.9,0.0,151.9
10008,Allawah,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009,Ambarvale,PDL,117.5375,117.02222222222223,125.15,127.89999999999999,131.9,133.88333333333335,129.9,127.9,0.0,128.0727272727273,129.05,129.31999999999996,128.68918918918922,129.97777777777776,133.225,139.55,140.9,142.6833333333333,141.82,140.4,148.43500000000006,154.0347826086957,0.0,156.58888888888887,154.5,160.4777777777778,169.9,163.31666666666666,149.5588235294118,140.54705882352943,144.5666666666667,149.9,155.23333333333335,155.4,156.8,155.9,154.4,153.4,152.9
10010,Annandale,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10011,Annangrove,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10012,Arcadia,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10013,Arncliffe,PDL,113.90000000000002,0.0,118.9,0.0,124.9,127.9,0.0,124.9,126.9,126.9,125.4,124.89999999999999,125.01111111111116,0.0,131.4,0.0,0.0,135.9,0.0,0.0,141.4,150.9,0.0,151.9,0.0,156.9,160.9,149.9,145.9,139.9,143.9,149.9,0.0,151.4,0.0,143.4,143.7,146.9,147.9
10014,Arndell Park,PDL,113.65,108.9,118.9,119.9,123.4,129.9,129.3,128.3615384615385,128.9,126.38,124.9,123.4,125.21428571428578,0.0,131.9,135.9,0.0,135.9,0.0,138.9,141.9,152.15,0.0,154.4,0.0,156.65,161.83333333333334,155.47142857142856,140.1,134.9,141.9,149.9,0.0,148.9,145.9,0.0,142.9,146.9,0.0
10015,Artarmon,PDL,121.15,115.9,122.9,126.56666666666668,131.3,0.0,129.8,131.9,126.9,127.4,125.90000000000002,123.89999999999999,125.67777777777783,127.7,131.65,135.23333333333332,139.9,138.5666666666667,139.9,139.15,143.47142857142856,152.60000000000002,0.0,152.23333333333335,152.23333333333335,159.32857142857142,164.5,160.32857142857142,153.45555555555558,143.4,144.1,149.5666666666667,153.9,151.06666666666666,150.4,152.9,149.23333333333335,150.9,152.9
10016,Ashbury,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10017,Ashcroft,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018,Ashfield,PDL,112.4,0.0,118.9,0.0,123.9,0.0,124.9,0.0,127.4,125.9,121.4,119.89999999999999,123.30740740740747,0.0,131.4,132.9,135.9,133.9,135.9,0.0,141.4,148.4,0.0,0.0,149.85000000000002,155.5666666666667,160.9,153.525,142.56666666666666,138.5666666666667,141.9,148.4,149.9,0.0,0.0,145.9,0.0,145.15,0.0
10019,Asquith,PDL,122.23333333333335,0.0,123.9,127.4,133.4,0.0,138.9,133.9,133.9,0.0,132.9,0.0,0.0,0.0,134.9,137.4,140.9,143.4,141.9,143.9,147.23333333333335,154.9,0.0,157.9,159.9,162.4,166.5666666666667,167.15,154.9,144.9,146.9,149.9,154.4,155.4,0.0,153.9,0.0,154.9,154.9
10020,Auburn,PDL,0.0,0.0,0.0,0.0,0.0,0.0,127.4,0.0,0.0,0.0,0.0,122.9,0.0,0.0,0.0,129.9,131.9,0.0,0.0,0.0,137.9,143.9,149.9,0.0,0.0,155.9,0.0,149.9,142.9,0.0,0.0,0.0,150.9,148.9,146.9,144.9,146.9,149.9,0.0
10021,Austral,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10022,Avalon Beach,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10023,Badgerys Creek,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10024,Balgowlah,PDL,122.15,0.0,123.89999999999999,126.4,136.9,0.0,138.9,133.4,132.9,0.0,131.4,0.0,0.0,0.0,132.9,139.9,0.0,141.4,0.0,143.4,147.9,154.9,159.9,0.0,0.0,164.1,169.9,165.47142857142856,150.9,144.9,145.9,148.4,0.0,0.0,0.0,0.0,0.0,155.9,153.9
10025,Balgowlah Heights,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10026,Balmain,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027,Balmain East,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,Bangor,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,Banksia,PDL,114.1,0.0,118.9,0.0,124.9,127.9,0.0,124.9,127.9,126.9,125.4,124.9,125.64193548387102,128.5666666666667,132.5666666666667,0.0,136.9,139.9,135.9,135.4,141.5,153.23333333333332,0.0,153.23333333333335,0.0,155.5666666666667,160.9,155.9,142.9,134.73333333333332,142.9,147.9,0.0,148.9,145.01999999999998,142.9,0.0,145.65,141.9
10030,Banksmeadow,PDL,116.4,116.9,121.43999999999998,120.76666666666667,125.9,0.0,0.0,0.0,127.9,0.0,124.9,121.9,0.0,127.9,131.9,133.9,135.4,137.9,138.85555555555555,0.0,142.9,149.55714285714288,150.95,151.85000000000002,149.9,160.57777777777778,163.9333333333333,159.9,150.86666666666667,140.23333333333335,146.9,146.95,149.625,150.4,149.4,150.9,145.9,150.4,0.0
10031,Bankstown,PDL,112.3,112.9,117.3,118.5,122.32857142857142,125.86363636363636,0.0,122.9,125.15,121.65,123.4,120.06666666666668,120.86296296296302,125.15,126.64999999999999,129.5,140.34285714285718,140.94210526315794,145.20666666666668,142.64736842105268,146.18181818181822,153.76206896551724,156.39473684210526,152.16538461538465,156.63333333333338,160.21764705882356,162.29000000000002,152.53000000000003,140.88333333333335,134.89523809523814,141.8875,143.90833333333333,148.12222222222223,146.62727272727275,144.4142857142857,142.83333333333331,142.88,143.2666666666667,146.23333333333332
10032,Bankstown Aerodrome,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,Barangaroo,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10034,Barden Ridge,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035,Bardia,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10036,Bardwell Park,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10037,Bardwell Valley,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10038,Bass Hill,PDL,110.62,0.0,120.23333333333335,117.9,124.9,0.0,126.5,119.65,124.62499999999999,119.58000000000001,125.4,122.9,124.60000000000007,128.15,125.2,128.1,134.9,136.4,134.0,135.4,143.9,151.9,0.0,152.23333333333335,148.9,153.275,160.9,153.9,144.5666666666667,134.025,141.76666666666665,145.1,149.9,146.9,141.26666666666665,140.4,0.0,143.9,145.4
10039,Baulkham Hills,PDL,116.20000000000003,126.0,126.6,126.4,125.78888888888888,129.9,130.825,129.04444444444445,129.63333333333333,128.9,128.09999999999997,126.70000000000003,127.35238095238091,128.12187500000002,131.32727272727274,133.9,0.0,138.9,145.5666666666667,142.7,149.48947368421057,155.72962962962967,159.75,153.9923076923077,156.93076923076924,158.43750000000006,171.2529411764706,161.4454545454546,147.52500000000003,137.79523809523803,150.15000000000003,151.65,151.9,153.9,150.17058823529413,148.28,148.7,149.15,151.4
10040,Bayview,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10041,Beacon Hill,PDL,118.9,119.9,129.9,127.9,136.9,0.0,135.9,135.98333333333332,0.0,134.5666666666667,133.9,0.0,0.0,132.9,135.5666666666667,140.4,144.4,146.4,146.9125,148.4,151.80909090909094,158.53636363636366,161.9,0.0,161.3,163.65555555555557,171.5666666666667,171.01111111111115,155.23333333333332,147.23636363636368,151.9,154.65,151.9,152.9,148.65757575757576,148.7392857142856,151.13809523809505,148.59230769230763,154.4
10042,Beaconsfield,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10043,Beaumont Hills,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10044,Beecroft,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10045,Belfield,PDL,0.0,0.0,116.4,0.0,122.4,128.9,0.0,124.9,128.9,125.9,0.0,0.0,0.0,0.0,128.9,131.4,135.9,136.9,137.4,138.9,142.9,150.9,149.9,0.0,0.0,156.23333333333335,162.5666666666667,153.9,136.4,140.9,144.9,0.0,0.0,0.0,0.0,0.0,0.0,150.4,0.0
10046,Bella Vista,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10047,Bellevue Hill,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10048,Belmore,PDL,114.4,0.0,118.9,0.0,124.9,0.0,129.85000000000002,125.4,128.4,122.4,122.15,119.89999999999999,122.10689655172419,0.0,129.9,135.9,134.9,137.9,138.9,134.9,137.47142857142856,145.3,146.15,146.3,146.15,150.48333333333338,157.48333333333338,152.7888888888889,141.5666666666667,136.53636363636366,140.5666666666667,146.9,144.15,143.9,142.35,144.9,0.0,144.525,143.4
10049,Belrose,PDL,118.65,119.16363636363636,123.39285714285718,128.0,133.5,136.95,135.9,135.16,131.5666666666667,134.94,132.55,132.1590909090909,130.8153846153846,131.81612903225803,134.9,139.72727272727272,143.17142857142858,144.95,144.43076923076927,145.56666666666666,150.5666666666667,158.15000000000003,161.9,162.9,158.4,164.18571428571428,170.7888888888889,169.70000000000005,155.8,143.34444444444446,145.9,151.23333333333332,156.18571428571428,155.15,151.1,151.7,148.9,152.04285714285714,151.9
10050,Berala,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10051,Berkshire Park,PDL,111.90000000000002,111.4,119.65,119.9,126.4,127.89999999999999,0.0,121.9,127.65,126.9,123.9,117.27931034482759,116.65538461538449,117.83114754098348,123.0811320754716,126.7999999999999,129.8754385964911,132.7590163934425,131.0754716981131,129.49538461538452,136.08214285714274,146.39253731343277,151.00967741935472,148.8879999999999,147.2619047619047,153.27358490566024,159.2454545454544,154.6081967213114,141.27272727272722,135.89999999999998,140.1277777777777,143.72857142857143,146.75945945945938,147.97199999999995,143.35454545454547,144.1391304347825,144.39999999999998,145.16666666666666,146.53333333333333
10052,Berowra,PDL,120.88333333333333,119.47142857142856,123.92,126.3,134.5666666666667,0.0,136.6,133.56666666666666,133.4,134.9,128.9,131.6368421052632,129.64375000000007,132.9,133.56666666666666,141.3,0.0,144.65,147.25,145.65,151.4,155.62727272727275,161.9,156.4,153.9,164.7,171.1,161.54444444444442,154.325,145.30714285714285,150.9,153.4,156.23333333333335,156.9,155.29999999999998,158.4,154.9,155.6142857142857,156.23333333333335
10053,Berowra Creek,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10054,Berowra Heights,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4,135.06666666666666,138.9,139.9,0.0,0.0,145.4,151.9,156.9,149.4,153.5666666666667,157.9,165.9,156.9,155.23333333333335,142.5666666666667,149.9,151.9,0.0,0.0,0.0,153.4,0.0,149.9,154.4
10055,Berowra Waters,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10056,Berrilee,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10057,Beverley Park,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10058,Beverly Hills,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10059,Bexley,PDL,0.0,0.0,116.02000000000001,0.0,119.90000000000002,122.5,125.90000000000002,122.9,121.9,120.39999999999999,122.43846153846155,120.63913043478266,122.26666666666655,123.1,127.04285714285717,130.90000000000003,0.0,133.53636363636366,133.275,134.9,140.53636363636366,147.73333333333338,0.0,150.15,149.9,155.5666666666667,160.3,155.45294117647063,145.04285714285717,137.50000000000003,144.15,146.73333333333332,149.9,148.9,143.9,146.9,144.4,147.6142857142857,0.0
10060,Bexley North,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10061,Bickley Vale,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10062,Bidwill,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10063,Bilgola Beach,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10064,Bilgola Plateau,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10065,Birchgrove,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10066,Birrong,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10067,Blackett,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10068,Blacktown,PDL,111.49333333333335,0.0,115.8,118.23333333333335,122.77499999999999,123.9,129.8,126.375,128.90000000000003,125.0111111111111,123.64999999999999,122.7064516129033,125.21506849315053,124.9,130.54285714285717,131.3666666666667,131.47142857142856,136.06666666666666,128.5666666666667,129.5,137.8961538461539,148.02,140.76666666666674,142.83181818181808,142.64705882352928,149.12222222222212,152.24999999999994,149.59677419354816,134.53711340206164,129.37666666666652,139.30000000000004,147.4,141.43548387096774,141.66363636363624,140.59230769230757,138.62131147540967,137.1938775510203,138.04339622641496,139.3130434782608
10069,Blair Athol,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10070,Blairmount,PDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10071,Blakehurst,PDL,113.7,111.4,117.9,114.9,122.56666666666668,121.80000000000001,125.7,123.30000000000001,126.23333333333333,121.65,120.90000000000002,116.9,122.57741935483877,128.025,129.4,130.53076923076927,136.23333333333335,139.9,135.9,0.0,143.15,153.1,0.0,153.23333333333335,0.0,155.5666666666667,162.23333333333332,155.26,141.00000000000003,135.9,143.9,145.9,149.9,147.9,146.4,143.4,136.9,139.90000000000003,143.62727272727275
10072,Bligh Park,PDL,111.90000000000002,0.0,118.90000000000002,119.9,129.9,128.4,0.0,125.16666666666667,128.9,126.9,123.9,122.7909090909091,120.19090909090914,125.9,128.73333333333332,131.9,133.1,136.54,132.6,131.75,140.23333333333335,151.68888888888893,151.5,148.925,146.64999999999998,154.15,160.9,155.23333333333332,141.56923076923078,132.9,141.16666666666666,144.3,148.43333333333334,147.03333333333333,146.3,144.5,142.42499999999998,146.9,0.0
