id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10015,Artarmon,P95,122.65510204081625,129.69599999999994,132.106976744186,133.23000000000008,140.70000000000002,143.37500000000006,147.77500000000003,134.42941176470592,141.98333333333338,139.94285714285715,133.42941176470592,133.28000000000006,133.17450980392147,141.8692307692306,146.99722222222218,149.45000000000007,150.32142857142864,152.73333333333338,150.42631578947373,148.90000000000006,160.3565217391305,163.54333333333335,161.91612903225806,157.8574999999999,165.32857142857142,168.50714285714284,171.89999999999998,149.0724137931035,145.62580645161293,141.9666666666667,142.2125,150.44545454545457,154.775,164.12222222222223,157.9714285714286,158.0666666666667,158.42631578947376,161.99090909090913,172.61428571428578
10016,Ashbury,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10017,Ashcroft,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018,Ashfield,P95,123.90000000000003,125.02500000000003,127.23333333333338,126.76666666666671,131.50000000000003,138.28461538461542,140.9,134.3444444444445,137.21250000000003,132.43846153846158,130.6368421052632,126.06666666666668,128.40000000000003,134.58421052631584,135.23333333333338,141.97692307692313,143.02500000000003,141.23333333333338,145.45555555555558,142.3666666666667,148.03333333333336,152.9,153.42631578947373,151.4714285714286,153.27500000000003,159.6142857142857,163.30000000000004,143.04814814814821,136.10000000000005,133.6777777777778,0.0,0.0,156.9,151.9,145.00000000000003,143.65,143.4,155.9,159.23333333333332
10019,Asquith,P95,127.51538461538463,129.5666666666667,137.2428571428572,139.3166666666667,138.56666666666666,148.9,148.23333333333332,138.9,141.65,144.6142857142857,138.5666666666667,132.40000000000003,139.0666666666667,144.82857142857148,150.17272727272731,155.7,156.9,157.9,153.3666666666667,152.08181818181822,159.9,163.9,164.55000000000004,159.50000000000003,164.8166666666667,174.0666666666667,179.9,161.42941176470592,151.5666666666667,140.18571428571428,145.7,153.9,159.9,169.4,163.65,156.35454545454547,167.7,167.9,179.9
10020,Auburn,P95,120.73333333333333,127.76000000000003,130.34000000000003,126.8684210526316,131.48333333333338,139.65000000000003,142.26000000000002,129.01111111111115,135.1105263157895,134.90000000000003,132.7869565217392,128.67857142857147,131.68888888888893,135.85833333333335,141.00526315789477,143.58181818181822,144.94444444444446,143.8684210526316,145.13636363636365,143.12222222222226,149.42173913043484,154.34444444444446,151.97692307692313,150.99090909090913,156.18571428571428,159.9,156.56666666666666,139.12222222222226,135.08571428571432,130.23333333333335,123.9,148.4,155.22500000000002,151.72500000000002,146.74444444444444,142.4,150.3888888888889,156.55,158.7666666666667
10021,Austral,P95,126.0111111111111,131.20000000000002,134.68571428571434,134.32857142857142,141.65,146.6777777777778,146.06666666666666,135.9,144.5,144.7,138.53636363636366,135.6142857142857,135.10000000000002,139.04285714285714,143.04285714285714,149.40000000000003,150.75714285714284,151.15,151.56666666666666,145.73333333333332,160.7,159.9,162.34444444444446,155.15,162.56666666666666,167.525,167.17272727272731,143.70000000000002,147.025,140.04285714285714,138.23333333333335,159.9,159.1,161.5666666666667,151.9,153.4,153.9,160.65,159.5
10022,Avalon Beach,P95,125.59230769230771,134.37222222222226,129.55,133.65,143.56666666666666,147.1888888888889,150.36666666666665,136.62727272727275,141.63333333333335,148.47142857142856,138.9777777777778,134.7545454545455,136.80285714285714,145.7766666666667,150.18421052631584,159.84285714285716,160.10000000000002,161.6,159.0285714285714,154.3166666666667,165.6,167.48333333333338,165.74375000000003,163.24375000000003,167.90000000000003,187.4,181.15000000000006,154.6692307692308,153.4,148.9,150.56666666666666,146.9,160.5666666666667,165.9,162.66923076923078,166.23333333333332,165.81666666666672,172.70000000000005,178.40000000000006
10023,Badgerys Creek,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10024,Balgowlah,P95,124.15000000000002,129.3666666666667,132.664705882353,135.71818181818185,140.9,147.17272727272731,144.45555555555558,135.20769230769235,144.45555555555558,137.9,133.80909090909094,131.6777777777778,135.9588235294118,142.27500000000003,144.37619047619052,155.08181818181822,153.90000000000003,150.5666666666667,149.70000000000002,150.50000000000003,160.34444444444446,164.3615384615385,163.02500000000003,160.00000000000006,164.08750000000003,171.15,175.90000000000003,157.3615384615385,150.99090909090913,141.04285714285714,144.525,148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10025,Balgowlah Heights,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10026,Balmain,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027,Balmain East,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,Bangor,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,Banksia,P95,122.05000000000005,126.43243243243244,126.57741935483875,125.83157894736846,136.8,142.50000000000006,139.68181818181822,129.4066666666667,138.80500000000004,135.5703703703704,128.08857142857147,127.17333333333335,132.63469387755094,137.0595238095238,143.7517241379311,145.94193548387094,145.79473684210524,149.67142857142858,146.18125000000003,143.7529411764706,158.35833333333338,156.34117647058827,155.90434782608702,150.87407407407412,157.86333333333334,166.1826086956522,167.5347826086957,142.48333333333338,141.5333333333334,139.05,147.66,151.23333333333335,150.65,157.02727272727276,146.85,156.35454545454547,159.3,159.94285714285715,171.02857142857147
