id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10013,Arncliffe,U91,110.11923076923078,112.61607142857143,113.77959183673467,112.90344827586209,124.65000000000002,128.25200000000007,126.63076923076925,117.09310344827591,124.02333333333337,121.2526315789474,117.45999999999995,114.83846153846153,121.0101694915253,124.36249999999991,128.4864864864865,133.14390243902434,133.78857142857137,135.12727272727273,133.20909090909097,129.51538461538465,140.52500000000003,143.62500000000006,143.41818181818184,138.77249999999995,144.170731707317,154.85517241379313,153.335294117647,131.32682926829264,127.19696969696973,123.32500000000005,127.5714285714286,136.5666666666667,142.23333333333338,145.84736842105266,137.78421052631583,141.04117647058828,136.86800000000002,142.26666666666668,148.653125
10014,Arndell Park,U91,108.0444444444445,115.85454545454552,111.32222222222225,112.86666666666669,123.1923076923077,126.37307692307697,125.83571428571432,119.32380952380957,122.72916666666667,122.24000000000005,121.25227272727265,112.77222222222227,117.7923076923077,125.65217391304344,129.93636363636367,133.1555555555556,131.04814814814821,130.02000000000007,135.6208333333334,127.32307692307698,140.57368421052638,145.09047619047624,142.20000000000002,139.25151515151515,144.61153846153852,151.83571428571432,152.54,130.91379310344834,128.88000000000005,131.15,125.41111111111111,139.53333333333333,150.65,141.71,142.40769230769234,137.65000000000003,142.10000000000005,150.04285714285714,151.30000000000004
10015,Artarmon,U91,110.90000000000003,118.59090909090914,120.16538461538465,122.64375000000004,129.23333333333332,132.10833333333338,136.0,120.89999999999999,129.85454545454547,128.94285714285715,122.42941176470592,122.28000000000006,122.3479166666666,129.98510638297864,134.57500000000005,136.6357142857143,137.7533333333334,140.00000000000003,137.90000000000003,137.08181818181822,148.60833333333338,151.78666666666672,149.80625000000003,145.3291666666667,154.1857142857143,156.10000000000002,159.6857142857143,136.7571428571429,133.2823529411765,126.89999999999999,135.15,135.5666666666667,146.4,151.4,140.1,150.9,147.23333333333332,156.625,157.025
10016,Ashbury,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10017,Ashcroft,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018,Ashfield,U91,107.15000000000003,113.37058823529415,115.15000000000005,114.70000000000003,119.04285714285713,126.20769230769234,128.15,120.78235294117651,124.46250000000003,120.2846153846154,118.58421052631583,114.06666666666668,116.40000000000002,122.23333333333338,123.23333333333338,129.97692307692313,130.664705882353,129.23333333333338,133.025,130.3666666666667,136.0333333333334,140.9,141.42631578947373,139.47142857142862,141.21250000000003,147.6142857142857,151.30000000000004,131.04814814814821,123.61428571428576,120.89999999999999,0.0,0.0,136.5666666666667,140.4,126.9,131.23333333333335,133.5,136.9,138.9
10019,Asquith,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020,Auburn,U91,105.23333333333335,114.39999999999999,116.27777777777777,111.55,117.89999999999999,124.75714285714285,124.73333333333333,118.40000000000003,121.25000000000003,119.43846153846155,119.42631578947373,115.26363636363637,118.48333333333335,122.59230769230771,125.43846153846155,131.43846153846158,130.2692307692308,128.54285714285717,129.9,127.0666666666667,135.8166666666667,142.00000000000003,139.7823529411765,139.7571428571429,143.8,149.65,147.3,128.62000000000006,122.08000000000004,118.20769230769233,122.9,131.23333333333335,145.4,153.06666666666666,135.18,135.2571428571429,133.74000000000004,135.9,144.8444444444445
10021,Austral,U91,108.56666666666666,116.81666666666668,118.4714285714286,118.18571428571428,126.4,130.34444444444446,129.4,118.9,127.5,128.3,121.53636363636365,118.61428571428571,118.1,126.80000000000003,130.40000000000003,132.70000000000002,133.75714285714284,134.15,134.56666666666666,134.3,142.7,141.9,144.23333333333335,137.9,146.47142857142856,150.04285714285714,149.8,127.0818181818182,130.275,123.18571428571428,128.9,131.4,133.9,147.15,142.23333333333332,134.47142857142856,140.5666666666667,144.5666666666667,136.9
10022,Avalon Beach,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10023,Badgerys Creek,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10024,Balgowlah,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.10000000000002,161.7
10025,Balgowlah Heights,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10026,Balmain,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027,Balmain East,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,Bangor,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,Banksia,U91,110.05000000000004,114.43243243243246,114.57741935483875,113.83157894736846,124.8,130.50000000000006,127.6818181818182,117.4066666666667,126.43157894736846,123.36538461538466,116.08857142857147,115.2451612903226,120.7571428571428,125.05952380952381,131.7517241379311,133.940625,133.79473684210527,138.04545454545453,133.20000000000005,131.7529411764706,146.35833333333338,144.34117647058827,143.904347826087,139.60714285714292,145.86333333333334,154.1826086956522,155.46666666666673,130.48333333333338,129.5333333333334,128.03636363636363,132.475,133.7,143.625,140.04000000000002,134.90000000000003,137.06,138.64000000000001,145.8777777777778,151.10000000000002
10030,Banksmeadow,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10031,Bankstown,U91,110.434,114.97260273972593,115.73174603174594,114.49999999999991,119.63684210526313,127.25599999999993,128.70000000000002,118.96769230769223,122.99347826086952,122.20357142857135,117.73764705882338,113.13548387096765,116.88977272727257,123.64950495049489,125.8916666666666,130.20459770114928,129.62560975609748,130.17179487179467,128.63009708737854,125.1826771653542,137.53064516129018,140.95425531914876,139.66830985915504,136.80499999999995,140.55041322314042,149.20136986301358,149.39809523809512,130.44833333333327,123.16249999999992,122.94680851063826,123.20980392156856,126.80612244897952,139.1157894736842,137.6457627118643,135.8833333333333,134.34363636363628,134.50877192982455,137.18039215686267,140.68378378378372
10032,Bankstown Aerodrome,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,Barangaroo,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
